feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,label
-1.45188,-0.947926,-1.03356,-0.654798,0.627795,-1.10021,0.841652,-0.15972,0.058036,-0.0161557,-0.642751,-0.918373,0.609048,-0.546421,0.312115,1.06503,0.809004,0.186271,-1.38558,0.460277,-1.34709,0.116254,-0.525569,1.51403,0.436143,0
1.27766,1.45938,2.41295,-0.593291,1.6218,-0.695001,-0.884743,-1.46289,-1.31127,0.113403,-1.62249,0.777502,1.01245,-1.63626,1.22512,1.11745,0.736657,0.168601,-1.00356,-0.370444,0.507714,-0.06181,1.2455,-1.66956,1.3974,2
-1.6945,-1.26939,-0.62181,1.41146,0.16869,-1.54777,0.173676,0.752635,1.11781,1.45326,0.441695,-0.426138,-0.561351,0.57067,-1.3502,1.24682,0.427025,1.37913,0.590099,-0.369236,-0.106383,1.12075,1.45295,0.864374,-0.536371,0
1.22034,0.414364,0.8116,-0.218687,-0.816622,0.832832,-1.01176,-0.823528,-0.969416,-0.082259,-1.29613,-0.288999,0.84172,-0.260508,0.888323,-0.487695,-0.230272,0.819453,0.50147,0.379081,-0.292309,-0.195628,0.435705,-0.859155,0.415368,3
-1.47756,-1.05639,-0.267574,0.24424,0.612385,0.868409,0.463677,1.35493,1.34721,-0.188919,0.224714,0.908749,1.02588,0.613549,0.586697,0.352422,0.569545,0.666089,1.78757,-0.584785,1.12281,-0.93553,-0.0635259,-0.469203,-0.876676,3
0.701888,-0.285069,1.1696,0.75122,-0.666954,0.667563,1.31237,0.297606,0.737474,0.100932,0.0629094,0.326788,-0.403761,-0.448914,-1.38059,1.2703,-1.0857,-0.322088,1.29195,-0.0873896,0.585673,-0.954296,-1.54045,-1.07365,-0.727544,3
0.904655,-0.20822,0.886075,-0.136356,1.37486,-0.364589,-0.411407,0.500549,-0.38977,0.757078,0.359713,0.525002,-0.277729,0.708663,-1.56242,0.0965197,-0.500812,-0.771944,-0.631973,0.665611,0.953295,-0.690616,1.11813,-0.784355,-0.171444,2
-0.887242,1.15671,0.844833,-0.241982,2.2167,0.379989,1.46278,0.388981,1.75255,1.04848,0.706864,-0.126278,-1.81082,1.2604,0.669566,-0.914262,2.56534,0.198905,-1.11774,-1.19602,0.660652,-0.286102,1.12203,0.437252,0.462874,3
0.687253,-0.707916,0.66266,-0.794631,-0.237941,1.10176,1.13156,-0.481126,0.515655,0.635469,0.531481,0.491971,-0.812366,1.02183,-0.699486,0.922461,0.54165,-1.12,-0.145941,0.453856,-0.773907,0.296907,-0.323194,-0.745972,-0.819782,3
0.231397,-0.278364,-0.87795,0.322136,-0.702198,1.19997,-0.298437,0.191306,-1.11686,-0.461575,0.124749,0.107366,0.700733,-0.731631,1.18088,-1.59321,-0.635778,-0.107095,0.293141,0.949592,-1.83587,-0.494165,0.365719,0.43734,0.642218,3
0.460984,-0.668996,1.28023,0.113302,0.910465,0.955541,-0.413747,0.360867,-0.441671,0.855676,1.05555,0.380295,0.885119,-1.76023,-1.61409,-1.68814,0.529963,1.69282,0.991054,2.35576,1.89712,-1.79074,1.25044,-0.791197,1.39872,2
1.95717,0.512333,-1.20591,-1.02104,0.905322,-1.8099,-1.10842,1.24914,0.739377,-0.310219,-0.639381,-1.26024,-1.31131,1.28761,0.57673,-1.17189,-1.58941,0.868953,1.07515,0.791806,0.350673,2.19889,-0.206007,1.05425,1.55461,0
-0.844656,-0.204015,-1.17369,0.279609,0.64534,1.01586,1.07952,1.38713,0.602002,1.24052,-1.09036,-1.43474,-1.4686,0.502171,-0.852504,-1.39625,-1.15986,-1.21709,-0.30867,0.777905,-1.49296,0.872824,-1.39219,1.11613,0.278803,1
-1.05602,-0.567756,-1.07149,0.164772,-0.916581,-1.18176,-0.596245,1.47709,0.846117,0.0781962,0.032282,-0.464564,-1.22455,-0.922947,0.266774,-0.134258,0.308511,0.544635,-0.46795,0.182251,0.434702,0.384522,0.578281,-0.462296,0.681875,0
-0.512051,0.876267,0.312901,-0.552291,0.326323,-0.0494702,-0.305432,-0.644559,-0.0752063,0.28717,0.0502445,0.514744,1.35781,0.27073,0.432627,-0.921952,-0.0515278,1.36648,1.33678,1.60825,1.07754,0.960558,0.43249,0.425378,0.770743,1
1.3407,0.508398,0.797478,1.38595,1.30365,1.32192,-0.979436,-0.141129,-1.88173,0.874856,-0.6183,1.19069,0.789714,1.11642,2.21023,-1.12424,-1.04189,-0.703185,-0.655457,0.323199,0.735999,-1.07033,0.700167,0.702279,0.361587,3
0.407541,-0.085949,-1.17298,0.10715,-1.03251,-0.586254,-0.881444,-1.17675,-0.49709,-0.815301,1.42763,-1.87423,0.456601,1.58311,-0.0954674,-0.740497,-0.217674,-0.179421,1.71896,-0.695209,-0.928393,-0.446724,-0.432377,-0.294686,-1.26562,1
-1.18521,0.194871,-0.534667,0.992367,-0.469465,1.58988,-0.269796,-0.592889,-1.11906,-0.287967,0.130924,-0.200024,1.01741,0.751191,0.235937,-0.734094,-0.884652,-0.886374,0.103487,-0.733246,-0.21607,-0.0719693,0.432355,-0.236841,-1.19587,2
-0.304862,-1.93214,0.114685,0.48167,0.567252,-0.239646,0.326051,0.0991475,0.134891,0.617665,0.282645,0.733992,-1.18417,-0.593842,-1.90024,-0.253457,0.305073,-0.821641,1.68265,1.95348,-0.946904,-0.534991,1.591,-1.29708,-0.117727,2
-0.273678,-0.515704,-1.48953,1.06936,-0.99757,1.04186,-0.284285,1.07805,-1.34024,-1.06161,1.47289,-0.342168,-0.833723,-1.427,-0.0521452,-1.31156,-1.24738,-1.17342,0.0421335,1.33204,-0.697986,0.264843,-0.394077,1.03555,0.678973,3
-0.778536,-0.58733,-1.15701,-0.699336,-0.910694,-0.0919064,0.51726,1.51117,1.27421,0.272448,-0.931394,-1.58219,-1.08754,0.979056,-1.41913,1.08792,0.908061,1.2838,0.840307,0.772796,0.305161,1.94488,1.52829,1.12351,-0.469889,0
0.980348,1.05003,-0.277369,-0.143682,0.537696,-0.462868,-0.286059,-0.807724,-0.349575,-1.08305,-0.45736,-0.200739,-0.88586,0.993833,-0.611271,-0.72861,-1.43533,0.739732,0.716166,0.40112,0.719643,0.680836,-0.0838085,1.33668,-0.223922,1
0.563289,-1.37104,-0.532666,-0.685339,0.545898,0.626119,1.46058,0.448846,0.225606,-0.792118,0.018977,0.180371,0.139126,-1.27214,-1.1506,0.268307,0.203749,0.307823,-1.11613,0.0269568,-1.64446,-1.3683,0.234749,1.44675,0.271902,3
0.978769,-1.25197,-0.867985,-0.904543,0.988044,-0.863555,1.32561,0.677154,0.90319,-0.563419,1.01252,-0.0630558,-0.885027,0.31424,-0.250586,1.01414,-1.20714,0.13572,0.849401,-0.66067,-0.261658,0.563574,0.404627,1.57397,-0.321892,0
-0.944655,-0.189941,-0.960662,-0.442183,-0.60236,-0.503972,-0.370844,-1.51424,-1.1116,-0.371923,0.811328,-1.18067,0.239464,-0.867956,1.39645,-0.640389,-1.42469,0.713684,1.12397,-0.727975,0.00176321,-0.632998,1.00978,0.957485,-0.925848,1
2.22789,1.22023,-0.588685,2.11482,0.119974,-0.406048,0.577685,0.192304,-1.74892,-1.36957,-0.75504,-0.0721056,1.34742,-0.759109,-0.736956,-0.567317,-1.46847,-0.249928,1.18477,-1.64128,1.61129,-0.448301,1.99287,1.7097,-0.384936,1
-0.987139,1.85652,0.735269,0.499008,0.680287,-0.743368,-0.558992,-0.350286,-0.592133,-1.08863,-0.178781,-0.380207,1.37944,0.837807,0.551578,0.442798,-1.29019,0.678372,1.53014,0.398614,0.540042,-0.506404,-0.391189,-0.919107,-0.519012,1
0.845827,0.164775,-0.433408,-0.720738,-0.280226,-1.18177,-0.670411,-0.361198,0.992993,-0.28636,-0.545262,1.09802,0.453543,1.47479,0.834388,-1.0838,0.20918,1.21464,-0.0719829,-0.944765,-1.20469,-1.33446,0.236495,-0.245061,-0.44636,2
0.641802,0.122415,-0.309491,0.604989,0.675763,-1.35312,-0.855976,0.376358,0.381299,-0.880333,-1.2549,0.453472,0.864309,-0.248822,-0.523591,0.369815,0.505301,0.144474,0.728389,-1.1805,0.570185,0.335244,-0.0945542,0.516354,0.244149,0
0.424915,-0.767015,-1.20483,0.465653,-1.28815,-0.684721,-0.945638,-1.32147,-1.04695,-1.48008,0.00514767,0.993816,-0.34615,-1.48564,-0.246382,-1.41793,-0.277044,-1.2858,0.361318,-0.636165,-1.32044,-0.667964,0.495245,-0.574468,-0.267657,2
-1.12371,1.13319,0.65222,0.310582,2.00901,0.0976706,1.11885,-1.11848,-0.315364,-0.36536,0.171708,0.155043,-1.9507,0.676432,0.565409,-0.808885,0.339556,-1.59536,0.150168,-0.597569,0.491213,-1.33362,1.31003,-0.668188,-0.912109,3
-0.356952,-0.149762,-0.773355,1.49936,-0.286027,1.01525,0.75717,1.69111,0.708517,-0.986841,-0.425632,0.0743938,-0.1879,0.256551,-1.0029,-0.71949,0.0534827,0.817531,-0.597603,0.622048,-0.382035,0.259273,-1.2318,1.0803,0.963096,2
-0.762621,0.850343,0.582685,-1.07295,-1.46724,0.446981,-1.16896,-1.04432,-0.079003,0.455586,1.23988,0.0510117,0.697304,1.20067,0.843901,-0.205143,0.28977,1.17011,1.41317,1.41045,-1.35637,-0.288867,0.147481,-1.28466,-0.946975,1
-0.297819,-0.373182,0.769569,0.855736,1.45628,-0.717681,0.613889,0.221622,0.173118,0.848801,-0.987603,-1.03377,-1.53387,0.425679,-0.844409,0.740276,-0.154545,-0.870843,-1.50674,-0.617664,-2.15732,-0.763477,-0.410842,-0.687107,0.314281,3
2.06543,1.5734,2.86881,-0.784791,2.16253,-1.56493,-0.735592,-0.694542,-1.61179,1.44768,0.691003,1.69969,-1.12001,-2.07234,0.695825,0.785301,-1.43545,0.974265,-2.31362,0.872606,-0.626457,-2.34749,2.44785,-0.922016,1.37755,2
-1.21077,1.23381,-0.8409,-0.520402,-1.1059,-0.89631,-0.484631,-1.55965,-0.892587,-0.637517,0.499406,-1.46219,1.33863,0.232477,0.900923,-1.01268,-1.14355,0.677556,2.04618,0.754818,1.56252,0.771677,0.690468,-1.05456,-0.476849,1
-0.699811,0.491298,-0.439349,-1.10658,0.0959659,-2.03348,-0.897827,0.545228,0.0581399,0.479462,-0.626865,-1.68589,2.00344,-1.7442,0.673679,-0.695387,-0.270122,0.651799,0.199283,0.62337,1.53878,-0.511325,-1.37397,-1.45492,1.68539,3
0.615162,0.468932,-0.361744,0.862577,-0.878424,-1.33111,1.52047,-0.711361,1.05093,-0.287555,0.90525,-1.13187,-0.813672,1.02831,-0.0773556,0.449161,-0.696711,1.53319,-1.11064,0.443649,0.571266,1.42566,-2.00231,0.506878,1.50251,1
0.853082,0.996045,0.841403,-0.0998896,-0.959882,-0.247426,-0.733701,-1.22154,-0.542213,-0.503923,1.62596,-0.251516,-0.532258,1.24383,1.27136,1.47524,1.02034,0.467526,0.263045,-0.46428,0.651835,0.788973,0.531001,-0.347205,-0.730564,1
1.40869,0.568628,1.69277,-1.07245,0.0220398,1.03322,0.116838,-0.507964,0.400617,-1.08339,0.0553599,1.89707,-1.02193,-1.38865,-1.11662,0.614145,-1.09771,1.81222,0.648168,1.05002,0.188098,0.737677,1.3913,0.152666,0.605775,1
1.60814,-0.307509,0.77134,0.962999,-0.943239,0.360504,-0.271148,-0.211447,-0.902756,1.53019,-1.11885,-0.692349,0.291639,-0.315664,-0.497926,0.746504,0.426951,0.134891,-0.444251,-0.991127,0.925666,-1.65657,0.449159,0.884926,-1.02962,1
0.801485,-0.0102687,0.0618537,1.58669,1.18741,-1.47443,1.49669,-0.523027,-0.417803,0.343621,-1.09823,0.424104,-0.108614,-0.379203,-1.70951,-0.58129,-0.732908,-0.583629,-0.627986,-0.100955,1.95611,-0.738701,0.971417,0.298691,0.712894,2
-0.308712,-0.286777,-1.46173,-0.434339,-0.819323,0.134131,-0.431244,0.000291009,-1.06836,-0.188401,-0.705866,0.230237,0.621577,-0.744491,1.46653,-1.64034,-1.70541,-1.20429,1.31857,0.525637,1.09174,-0.481937,0.0451065,0.123483,-0.390573,3
1.06877,-0.456457,-1.10315,-0.803953,0.39017,-1.60873,-1.19862,-0.882069,-1.41716,-0.923739,-0.89596,-1.22745,-0.58749,-1.21921,0.443964,-1.55059,-1.32536,-1.47163,-1.03562,-0.217226,0.215248,0.82067,1.19585,-1.68531,1.41303,3
-0.775281,-0.722807,1.49731,-0.833036,2.26783,-1.10592,0.928821,0.341398,2.22243,0.171405,1.53876,1.17937,-1.40884,1.44081,-1.28045,1.59897,1.58364,-0.292854,-0.974105,-0.884464,0.682872,0.73031,-0.146299,-1.80965,0.41973,3
-0.369943,0.460079,1.06072,0.203233,1.77407,-0.278455,0.895598,-1.55188,-0.566227,-0.667718,0.397024,1.7499,0.52423,-1.36402,1.16618,0.747085,-0.72498,-1.2905,-1.62731,-1.03887,-0.575922,1.15019,-1.70218,0.703052,1.14667,2
0.941592,-0.367951,-0.239395,1.41623,0.520037,-1.41833,0.938913,-1.15428,0.620357,0.818872,-0.743312,0.5677,-0.970664,1.50584,-0.816453,0.406392,0.85465,-0.613223,0.143416,-1.70166,0.429957,-1.03415,0.243816,1.25811,-1.28757,1
0.355854,-0.372776,-0.305901,0.466653,-0.519556,0.267596,-0.535742,-1.63769,-1.80698,1.071,0.160864,-1.12471,-1.39455,0.371267,0.335994,-1.26602,-1.9156,-0.107837,-0.987807,0.898749,-0.195177,-1.53566,0.997297,0.568379,-0.823078,0
0.536119,0.227233,0.373025,-0.329059,1.16857,-0.800164,0.35688,-1.89768,-0.57797,-1.21571,1.41222,1.21582,-0.336209,-0.942096,1.90128,-1.11991,0.421384,-0.258063,-0.745063,-0.635304,-1.78824,-0.469522,-0.118987,-0.296449,1.2546,2
-0.527359,1.50477,1.04426,0.460841,-2.29519,1.64648,-2.05896,-1.28008,-0.290431,-1.33356,0.0632399,1.71658,-0.842264,0.642901,-0.852374,0.663918,1.69258,-0.16313,-0.294769,-0.809653,0.429334,1.28986,0.392698,-1.13457,-1.59676,1
1.06821,1.06906,1.40445,0.690002,0.318525,2.4577,0.261334,-0.735553,-0.900895,0.885137,-1.45747,2.11452,-0.770523,-0.879442,-0.607723,-1.87107,-1.53351,-0.393829,-0.405536,1.78829,0.548336,1.5734,-0.738912,0.522115,1.15402,0
-1.27153,-0.116213,-0.596725,1.37612,0.79747,-1.49173,0.898226,-0.753413,-0.853947,-1.15887,-0.562997,0.245484,1.08654,-0.778437,-0.64708,0.581816,0.687593,-1.36527,0.70078,0.661831,0.0648697,-1.27549,-0.509529,-0.233881,-0.0104508,2
0.942245,-1.34738,-0.057092,0.72504,-0.968224,0.931212,0.809077,0.23595,0.0594052,-0.635341,-0.333354,0.0799172,0.141149,0.4838,-0.601689,2.09037,1.14007,-0.82752,1.31934,-0.778607,0.380466,0.305919,0.150465,0.758999,-1.32879,0
0.675521,0.685306,-0.267802,0.798546,-0.718277,-0.869875,-1.37386,-1.02577,-1.05057,-0.310949,-0.0484262,-0.855571,1.11399,0.888113,0.246499,-0.0310192,0.583348,-1.12693,0.533618,-1.33094,0.834632,-0.841201,-0.46221,-0.788337,-1.08199,3
0.858439,0.518001,-0.809245,-1.50973,0.997521,-0.895992,-0.585403,-0.89364,-0.981658,-0.838387,0.621509,-1.08618,-0.68948,-0.64922,0.33242,-0.0868803,-1.4991,-0.780807,-1.26787,-2.01182,-0.48018,-0.514793,1.12382,1.6144,-1.03836,0
-1.58971,0.74387,0.71006,0.721941,1.00294,0.956553,-1.10421,-2.09504,-1.70868,0.394287,-0.952823,0.339388,-1.0502,0.582243,0.295519,-1.17991,-1.73266,-0.827265,-1.0657,-0.807988,-0.646802,-0.675242,1.75223,-0.832461,-1.40508,2
0.54712,1.3893,0.514143,0.413864,-0.959818,-0.595348,-0.225368,-1.32634,-0.450334,-0.515617,0.803221,-0.881274,0.904656,0.400489,-0.925578,0.169898,-0.630839,0.735089,1.83892,0.133318,-1.07146,0.737026,0.00656065,-0.470476,-0.675427,1
-0.621859,1.3293,1.52,-0.287055,0.529653,1.69498,-1.29822,-1.21257,-0.166925,-0.649939,0.19989,-1.31064,0.680985,1.31936,0.762624,-0.126946,-0.55565,1.88729,1.22626,1.12432,-0.0168839,1.37467,-1.85702,-0.581559,0.580665,1
-0.303304,0.742088,2.03667,-0.531203,1.97422,1.05061,0.516531,-0.811547,0.408519,0.889867,-0.541413,0.313176,0.717791,1.08511,1.01723,1.0891,-0.104241,1.49045,-0.583257,0.947674,-0.731165,-0.852746,-1.92052,0.86413,0.548083,1
0.273989,1.04337,1.50618,-0.297012,-0.583249,1.16799,-1.00675,-0.387147,-0.733466,0.898485,-0.298105,0.271275,0.711291,0.442167,-0.417497,1.08143,-0.552558,0.393122,1.22435,0.544829,-0.433887,-0.0427725,0.69464,-0.827984,-1.2416,1
0.93512,0.468058,-0.374462,-0.823024,-1.1957,0.337768,0.690509,-1.92177,-0.207062,-0.533833,0.277517,-0.473976,0.669224,0.878881,-0.527655,-1.32153,-0.604983,0.625274,1.36232,1.18603,-0.330017,1.66858,0.234716,-0.942927,0.502682,1
-1.09764,-1.00724,-0.470026,-0.318933,0.800888,-0.030767,-1.03655,-1.67601,-0.711839,-0.757901,0.924576,0.439874,0.432871,-0.547378,0.752727,-0.805932,-0.990055,0.626445,-0.615322,-0.71368,1.12616,0.110617,-0.463111,0.915386,-0.0930478,2
-0.450735,-1.18258,0.580273,1.18609,-1.28448,2.26815,1.78984,1.95139,2.07837,2.36422,0.238512,1.13878,-1.14328,1.04909,0.31847,-0.633328,0.670497,1.98362,0.0117564,-0.827233,0.481406,-1.01119,0.915354,0.172085,-0.739116,3
-0.633984,1.27712,-1.03106,-1.59305,-0.343246,-0.48518,0.490524,1.29901,1.52829,-0.513184,-1.11932,0.28824,-0.793702,0.398459,-1.27419,-1.11595,0.0936543,-0.502758,0.696609,-0.155818,1.77826,-0.427479,-0.504148,0.646267,-0.949509,1
-0.866087,0.0295153,-0.500253,-0.127399,0.158756,-0.633515,-0.5649,0.813264,0.96548,1.04344,-1.19998,0.0644475,-0.672121,-0.053894,0.811596,-0.906422,1.41309,-1.02992,0.341936,0.166416,-0.938867,0.498668,-0.965668,-0.877941,0.618448,0
-0.742857,0.79667,-1.24381,-0.560905,0.0323945,-1.02315,-0.542248,-0.345907,-1.49833,-1.30072,1.01664,-0.605986,0.489436,0.284051,0.788301,0.44668,0.935057,-1.14888,-1.98785,1.12218,-0.599023,-1.56241,-0.891996,1.84727,-0.355267,0
-1.05797,-1.51776,-1.42853,0.611417,0.480372,-0.0208639,0.247859,-1.05271,-1.11317,-2.04595,-0.908489,1.32172,1.66877,-1.22276,0.425353,-0.851315,-1.05797,-0.119798,-1.0537,-0.374613,0.301566,0.978356,0.814645,0.667914,1.03086,2
-0.0516239,0.768039,1.05966,1.08052,-1.1566,-0.225017,-1.10082,0.231768,-0.405587,-0.645752,-0.750663,-1.34655,1.13357,-0.186197,0.448507,1.29961,0.127003,1.43959,0.719466,0.212742,-0.834164,0.696071,-0.869696,-1.72604,0.830551,3
-0.924877,0.466236,-1.77623,-0.857669,-0.635031,-1.44992,2.17039,1.48678,1.47476,-0.48315,0.345283,-0.923089,0.501478,-1.15713,-0.0935245,-1.25471,-1.20816,0.990216,0.52759,0.502743,0.628712,-0.26633,-0.794145,0.84897,1.15335,1
0.608844,-0.589804,1.08347,-0.184151,1.04491,1.2502,0.912143,-0.695782,0.665239,-0.683126,0.492634,2.02043,1.85263,0.0505606,0.997649,-0.879747,0.994046,0.554337,-0.1682,-0.803988,-2.1827,1.06663,1.2657,-1.98956,1.36875,2
0.62372,0.892534,-0.0588641,-1.24675,-0.353079,0.317472,0.02406,-0.551071,0.346051,0.240781,0.363511,-0.612222,-1.35182,0.838055,0.629561,0.329143,0.147107,0.96295,-1.05032,-0.446778,-0.916937,0.538239,0.368711,1.65947,-0.625265,0
-1.09817,1.04149,-0.632072,0.809953,-0.0404551,-0.716191,0.737482,0.823003,0.848845,0.84958,0.583436,-0.0857406,-1.29174,0.717042,0.0381754,-0.154381,0.763839,-0.42165,1.5799,0.343827,-0.61098,0.446668,0.848296,0.915678,-0.897747,1
0.720005,-1.04727,-0.401526,-1.3726,1.39148,0.418037,1.31047,0.574069,0.243965,-0.633062,1.30101,0.867485,0.573084,-0.518959,-0.178915,0.828341,-0.336416,-1.1705,-0.871283,-0.472962,-1.37124,0.721048,0.649302,0.872142,0.334123,0
1.38067,1.21919,1.56817,-0.481875,0.93412,0.833789,-1.84964,0.534537,-0.525553,1.10953,0.553666,0.606822,1.43523,1.3745,-1.1263,-1.42803,-0.904217,1.10117,1.95321,1.64693,-0.557039,-1.12104,0.868815,-1.31259,-0.392182,2
0.447665,-1.07839,-0.182946,0.501262,0.823881,0.435265,-1.017,1.09504,0.525865,0.905037,0.496003,-0.958389,1.80953,-0.646762,-0.749301,-1.00258,1.38471,0.818408,0.476625,0.499593,0.421985,1.26068,-0.94942,0.0992005,1.67712,2
0.915276,-0.78782,-2.70198,-0.508031,-2.56061,-2.27894,1.24702,0.891557,-0.199545,-0.122626,-1.2722,-2.52928,1.21776,0.0914356,0.965503,-0.251243,-1.36503,1.21195,-1.63753,-0.551578,-1.2122,0.815727,-0.231284,0.969089,1.15407,0
-1.14992,-1.26805,-0.302888,0.872667,0.995691,-1.04116,1.00857,-0.524361,0.389737,0.970397,0.991759,0.0599756,-0.302395,-0.679891,-0.761417,-0.299509,-0.57224,0.392574,-0.881149,0.683301,0.444098,0.274391,-0.38683,0.276613,1.02867,0
-0.342626,-0.89342,-1.41442,-0.283494,-0.286169,-1.52308,-0.339969,0.876822,1.49249,0.310335,1.06573,0.497134,-1.15524,1.26425,0.18271,-0.768735,0.355206,0.382495,1.08932,0.360175,-0.109444,0.970642,-0.303596,0.555496,0.181232,0
1.0063,0.48679,-0.430155,0.267857,-1.12809,0.0965332,1.35153,1.06658,-0.889376,1.25025,-0.735588,0.0648887,-1.15813,-1.60622,-0.708225,-0.693182,-1.86553,-1.68076,-0.443704,1.85149,-0.723741,-0.709054,-1.2981,0.368067,0.656343,3
1.34453,-0.597934,-0.0624392,0.0923258,1.77544,-0.495862,-0.670027,1.58308,-0.907947,-0.49487,1.62446,-0.901658,-0.78105,1.09649,0.98484,1.43084,-1.08525,1.43229,-0.178902,1.71951,-0.526778,1.51537,1.54534,2.01904,1.3517,0
0.631373,-0.345907,0.94876,-0.712725,-0.237438,1.70595,0.528792,1.49782,1.76787,0.99885,1.48151,0.0165259,0.817232,0.560963,-0.492688,0.396288,0.865095,0.793238,1.10304,-1.66825,-1.06231,-0.758585,-1.02157,-0.638919,-0.951341,3
-0.0344651,0.536547,-1.68365,0.594472,-1.73896,-1.71347,0.679595,1.30458,0.213078,0.541746,-0.49352,-0.889531,-0.469409,-1.22015,-1.31721,-1.25354,-0.189099,0.651485,-1.14504,1.37852,-0.563397,-0.134893,0.157427,1.05657,1.17396,0
-1.01856,-0.618615,0.239825,-0.964985,0.328265,-0.40114,0.307163,-0.773742,-0.275647,0.536928,-0.456259,0.711312,0.209199,-0.942711,-0.394033,-0.651151,0.833267,-1.03929,-0.169569,0.800987,-0.944666,-1.16516,1.39961,-1.68187,-0.264218,2
-1.31505,-0.159229,-1.70282,1.12273,-1.13946,0.296427,0.282209,0.60448,-1.40182,-1.14071,-0.167055,-0.902589,0.793763,-0.937604,1.68198,-1.27721,-2.00707,0.532882,-0.699335,0.410101,0.177628,-0.606017,0.260351,0.532577,0.698917,3
0.363104,-1.25998,-1.17585,-1.131,-1.31767,0.312027,-0.595164,-1.11493,0.231298,-0.162653,-0.734712,0.428807,-0.43675,0.975902,-0.192445,-1.43279,-0.663882,-0.688367,1.36416,-0.326867,-0.694041,-0.366249,1.08576,-1.20182,-1.3135,2
-1.32423,-1.28647,-0.908726,-0.805517,1.13645,0.421784,-1.18598,2.04357,1.01714,-0.480127,-0.453868,-0.43661,-0.667644,1.89874,-0.782995,1.49498,0.40676,-0.754557,-0.662178,-0.398704,0.303717,0.123578,-0.704429,0.886176,-1.32809,3
-1.06627,0.403124,-1.26697,-1.19319,-1.07002,0.466386,0.205471,-0.631669,0.562117,-0.510297,1.40263,-0.181596,0.533741,0.987121,0.465742,-0.393054,1.39412,-0.395627,1.26183,0.343398,-0.695221,0.232447,-0.354078,1.33239,-1.40072,0
-1.28959,-1.56935,-0.842407,-0.662849,-0.67898,1.19549,0.643689,-0.00776376,1.54407,-1.00225,0.8166,1.17885,1.61063,-1.15781,0.926029,-1.04075,0.700751,0.331388,0.9367,-2.24016,1.25417,0.793321,-0.12035,-1.62754,0.155476,2
0.681201,-0.221264,-0.644958,-0.944122,-0.437504,-1.66382,0.30914,0.04486,1.71732,-0.677831,0.297626,0.128299,-1.258,0.28618,-0.638673,-0.580469,-0.447469,1.04676,0.318825,-1.11361,-0.125008,0.427184,-0.559439,-0.489424,0.439145,1
-2.03606,1.46038,0.368445,1.11682,-0.558973,1.30787,-0.316714,1.54481,1.56616,1.55237,0.49678,-0.312155,0.290471,0.22944,-0.32274,-0.522574,0.786524,0.389743,1.05668,-1.73904,-1.77592,0.0625705,-1.54898,0.527111,-1.33946,1
0.468914,-0.491456,-0.118785,-1.28186,0.755298,-0.63017,-0.919395,0.676218,1.0279,-0.474684,0.26859,0.820872,0.386093,-0.310678,-0.732453,-0.263901,1.1711,-1.0357,0.662011,-0.841609,-0.471008,-0.331104,-0.426764,-0.776195,-0.325661,0
-1.01643,-0.607626,0.47418,-1.35664,1.45469,1.40681,1.06073,-0.397246,1.10374,0.687445,-1.40899,-0.658281,0.187105,0.77846,1.34178,-0.860036,1.0818,0.0268977,-0.329391,-0.77495,2.1694,-1.66039,-1.33495,-0.164457,-0.433402,3
-0.663242,-1.41858,-0.514037,-0.855955,-0.319394,0.169416,-0.0779181,-0.288893,1.2141,0.334528,0.197781,-0.865826,0.68954,-0.548552,-1.08713,-1.46916,2.25914,0.398431,0.340994,-0.240818,-0.592666,-0.521416,0.909268,-1.95751,0.744039,2
-0.530092,1.40852,-0.435699,0.561721,-0.576702,-0.356882,1.48074,0.434349,0.712364,-0.321403,-0.339579,0.490119,-0.661978,0.967542,-0.189765,0.87182,0.0449873,0.31683,1.23642,-0.0856499,-0.445852,0.175518,0.480736,1.56107,-1.2345,1
1.35123,0.303247,0.728216,-0.736822,-0.742879,1.14846,1.21763,0.887613,-0.445285,-0.61874,-0.179215,2.07152,-0.756599,-0.336534,-0.696756,1.43432,0.0761501,-0.78629,-0.858023,-0.356131,0.300768,-1.2074,2.47733,0.423615,-1.44083,1
-0.286784,-0.960216,1.36269,0.419495,0.989267,0.450536,0.503342,1.21365,1.93264,1.22079,0.634923,1.07142,0.0302432,0.504973,-1.35849,0.67363,-0.142353,1.38606,0.261173,-0.886454,1.23239,-0.913669,-1.24083,-0.745752,-0.128738,3
1.70793,0.347094,0.324173,-0.897685,-1.16767,0.271682,0.955684,-0.274107,-0.758794,-0.986043,0.445658,1.52533,-0.747802,-0.983207,-1.29996,1.25558,-0.359671,-0.85488,0.453328,-0.57029,0.73827,-0.597095,2.82173,0.353216,-1.50365,1
0.551814,1.33477,0.765239,0.997023,0.205378,-1.34526,-0.547802,0.738591,-1.08981,-0.815665,1.19605,0.325687,0.597538,-0.812543,-1.00172,0.805748,0.669317,-0.805317,-1.65605,0.730889,-0.79068,-0.948106,0.655708,-1.22236,0.950728,0
